seed,bits_per_key,target_skew,risk_drift,replay_fraction,occupancy_injection,epoch_id,method,adaptation_mode,monitor_window_events,test_window_events,total_bits,region_bits_json,region_key_counts_json,region_query_counts_json,region_negative_counts_json,region_backend_invalid_counts_json,raw_invalid,unique_invalid,repeated_invalid,raw_invalid_forwarded,first_seen_invalid_forwarded,raw_invalid_forward_rate,first_seen_invalid_forward_rate,valid_attempts,valid_rejects,cap_violations,replay_hits,backend_calls,frontend_probes,rebuild_regions,rebuild_keys,rebuild_bytes,dual_query_fraction,drift_metric,fallback_triggered,uses_future_labels
0,12.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[10.56460609,11.44363754,11.63561215,11.51251634,11.69832533,11.37758162,12.20919632,11.39054704,12.64467171,11.75428173,12.41083063,13.32933131,13.20461143,13.18115196,13.94791178,14.31024937]","[19289,14769,16687,14333,14905,14283,12411,12561,12390,16896,12074,8151,8985,10657,6745,4863]","[8751,10215,12656,10244,11630,9541,12362,8449,15221,13533,13256,13934,14452,16935,15510,13311]","[24223,26624,33399,26484,29351,22306,29601,20962,36904,32859,32709,36300,35306,41223,38419,33330]","[151,109,125,105,106,94,84,88,85,116,84,60,62,73,47,34]",1000000,500000,500000,1424,1424,0.001424,0.002848,50000,0,0,500000,51424,9033604.25111992,16,200000,300000.0,0.1,0.0015754874777382973,false,false
0,12.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[10.56460609,11.44363754,11.63561215,11.51251634,11.69832533,11.37758162,12.20919632,11.39054704,12.64467171,11.75428173,12.41083063,13.32933131,13.20461143,13.18115196,13.94791178,14.31024937]","[19289,14769,16687,14333,14905,14283,12411,12561,12390,16896,12074,8151,8985,10657,6745,4863]","[8751,10215,12656,10244,11630,9541,12362,8449,15221,13533,13256,13934,14452,16935,15510,13311]","[24223,26624,33399,26484,29351,22306,29601,20962,36904,32859,32709,36300,35306,41223,38419,33330]","[151,109,125,105,106,94,84,88,85,116,84,60,62,73,47,34]",1000000,500000,500000,1424,1424,0.001424,0.002848,50000,0,0,500000,51424,9033604.25111992,16,200000,300000.0,0.1,0.0015754874777382973,false,false
1,12.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[10.88345119,10.48109693,9.92229319,10.60794959,12.07193563,12.57023173,12.25402142,11.44622941,12.75377335,12.72143803,13.2772149,13.53220593,14.0096809,13.41513061,15.05666296,15.14896487]","[15879,18894,18738,19142,17101,10586,13567,13928,13621,11542,10709,7664,8179,8790,6531,5129]","[7683,9383,6716,9930,13826,11756,11040,9645,14579,13552,14685,11658,14502,13449,20458,17138]","[20026,25013,18103,27019,34626,30237,26556,25362,35867,34740,35500,28408,34057,33046,49897,41544]","[107,163,154,165,105,72,74,104,78,77,60,43,41,52,36,29]",1000000,500000,500000,1359,1359,0.001359,0.002718,50000,0,0,500000,51359,9282424.20941415,0,0,0,0.0,0.0015780030671631619,false,false
1,12.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[10.85889173,10.90926488,10.23140469,11.00023887,11.92860307,12.58772381,11.94384569,11.60348244,12.51347414,12.70407619,13.02928417,13.24565615,13.56629509,13.25632454,14.74919079,14.88346837]","[15879,18894,18738,19142,17101,10586,13567,13928,13621,11542,10709,7664,8179,8790,6531,5129]","[7683,9383,6716,9930,13826,11756,11040,9645,14579,13552,14685,11658,14502,13449,20458,17138]","[20026,25013,18103,27019,34626,30237,26556,25362,35867,34740,35500,28408,34057,33046,49897,41544]","[109,132,133,137,112,71,86,96,88,78,68,49,50,57,42,33]",1000000,500000,500000,1339,1339,0.001339,0.002678,50000,0,0,500000,51339,9232928.906527588,16,200000,300000.0,0.1,0.0015780030671631619,false,false
1,12.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[10.85889173,10.90926488,10.23140469,11.00023887,11.92860307,12.58772381,11.94384569,11.60348244,12.51347414,12.70407619,13.02928417,13.24565615,13.56629509,13.25632454,14.74919079,14.88346837]","[15879,18894,18738,19142,17101,10586,13567,13928,13621,11542,10709,7664,8179,8790,6531,5129]","[7683,9383,6716,9930,13826,11756,11040,9645,14579,13552,14685,11658,14502,13449,20458,17138]","[20026,25013,18103,27019,34626,30237,26556,25362,35867,34740,35500,28408,34057,33046,49897,41544]","[109,132,133,137,112,71,86,96,88,78,68,49,50,57,42,33]",1000000,500000,500000,1339,1339,0.001339,0.002678,50000,0,0,500000,51339,9232928.906527588,16,200000,300000.0,0.1,0.0015780030671631619,false,false
2,12.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[9.42153116,10.05366395,11.23994987,11.09201299,11.72962746,12.65720422,12.31102247,11.70973119,11.97900083,12.4929516,12.84510401,13.5781521,14.19619861,13.93712401,14.21277971,15.17898552]","[17738,17311,14845,15574,14252,14923,14284,15264,13009,11324,11723,11626,7718,8299,6415,5695]","[5000,6806,8191,9844,11862,15524,12303,11499,10254,10955,14283,17843,16590,15690,14086,19270]","[12843,17552,20641,26215,31562,38545,30261,29722,25489,27605,36620,42654,40159,38732,34601,46798]","[139,140,93,127,113,88,82,107,81,68,76,63,44,48,37,32]",1000000,500000,500000,1338,1338,0.001338,0.002676,50000,0,0,500000,51338,9476604.48788797,0,0,0,0.0,0.0011597744406404873,false,false
2,12.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[9.73687736,10.4289465,11.13860065,11.41761155,11.99096691,12.4594839,12.06694335,11.7850948,11.88085946,12.30820935,12.78699482,13.26993824,13.9702642,13.70315024,14.01425348,14.91522294]","[17738,17311,14845,15574,14252,14923,14284,15264,13009,11324,11723,11626,7718,8299,6415,5695]","[5000,6806,8191,9844,11862,15524,12303,11499,10254,10955,14283,17843,16590,15690,14086,19270]","[12843,17552,20641,26215,31562,38545,30261,29722,25489,27605,36620,42654,40159,38732,34601,46798]","[119,117,98,109,99,97,92,103,85,75,79,73,49,54,41,36]",1000000,500000,500000,1324,1324,0.001324,0.002648,50000,0,0,500000,51324,9233442.652365157,16,200000,300000.0,0.1,0.0011597744406404873,false,false
2,12.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[9.73687736,10.4289465,11.13860065,11.41761155,11.99096691,12.4594839,12.06694335,11.7850948,11.88085946,12.30820935,12.78699482,13.26993824,13.9702642,13.70315024,14.01425348,14.91522294]","[17738,17311,14845,15574,14252,14923,14284,15264,13009,11324,11723,11626,7718,8299,6415,5695]","[5000,6806,8191,9844,11862,15524,12303,11499,10254,10955,14283,17843,16590,15690,14086,19270]","[12843,17552,20641,26215,31562,38545,30261,29722,25489,27605,36620,42654,40159,38732,34601,46798]","[119,117,98,109,99,97,92,103,85,75,79,73,49,54,41,36]",1000000,500000,500000,1324,1324,0.001324,0.002648,50000,0,0,500000,51324,9233442.652365157,16,200000,300000.0,0.1,0.0011597744406404873,false,false
3,12.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[10.00892414,9.95179699,11.47531333,11.8703855,11.39934623,11.99614341,11.75965282,12.36669938,13.36342923,12.08721492,11.72394193,13.39402857,14.31067357,13.80609415,13.55111781,14.51166243]","[18946,16100,17605,15542,14539,14833,13802,14525,9979,10684,12432,9488,9666,9481,6404,5975]","[7034,6281,11942,11910,11092,11599,9788,13881,15381,8909,10685,15182,22098,17665,9941,16612]","[18225,16518,30924,29229,29042,29175,24184,35106,37856,22234,28028,37931,53698,42712,23762,41377]","[149,138,125,97,121,92,85,92,62,67,100,61,55,56,35,39]",1000000,500000,500000,1375,1375,0.001375,0.00275,50000,0,0,500000,51375,9188520.306399575,0,0,0,0.0,0.0010457623977391467,false,false
3,12.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[10.24872492,10.35052222,11.50509668,11.76030567,11.74695141,11.8033099,11.5995966,12.22030503,13.21516652,11.93660424,11.99564143,13.29253709,14.03708419,13.61032861,13.2318568,14.44213962]","[18946,16100,17605,15542,14539,14833,13802,14525,9979,10684,12432,9488,9666,9481,6404,5975]","[7034,6281,11942,11910,11092,11599,9788,13881,15381,8909,10685,15182,22098,17665,9941,16612]","[18225,16518,30924,29229,29042,29175,24184,35106,37856,22234,28028,37931,53698,42712,23762,41377]","[132,114,123,103,103,100,92,99,66,72,88,64,63,62,41,40]",1000000,500000,500000,1363,1363,0.001363,0.002726,50000,0,0,500000,51363,9025100.69375326,16,200000,300000.0,0.1,0.0010457623977391467,false,false
3,12.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[10.24872492,10.35052222,11.50509668,11.76030567,11.74695141,11.8033099,11.5995966,12.22030503,13.21516652,11.93660424,11.99564143,13.29253709,14.03708419,13.61032861,13.2318568,14.44213962]","[18946,16100,17605,15542,14539,14833,13802,14525,9979,10684,12432,9488,9666,9481,6404,5975]","[7034,6281,11942,11910,11092,11599,9788,13881,15381,8909,10685,15182,22098,17665,9941,16612]","[18225,16518,30924,29229,29042,29175,24184,35106,37856,22234,28028,37931,53698,42712,23762,41377]","[132,114,123,103,103,100,92,99,66,72,88,64,63,62,41,40]",1000000,500000,500000,1363,1363,0.001363,0.002726,50000,0,0,500000,51363,9025100.69375326,16,200000,300000.0,0.1,0.0010457623977391467,false,false
4,12.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[10.34769867,10.30040813,10.57002412,11.70119165,11.50483585,11.31242084,11.73361565,12.48003799,11.61025186,13.15341516,13.4791919,12.50714969,14.08843976,13.89391496,14.69884702,15.80061244]","[17784,16622,15138,14411,15388,14182,15642,14504,14533,12901,10655,11050,8439,7785,5866,5100]","[8597,7963,9010,10957,11159,7630,10139,12464,9043,15935,15661,10813,16131,15564,15638,23296]","[23655,21851,25236,28355,29102,18228,24784,29884,21886,38523,37615,26960,39002,38421,38767,57730]","[164,155,157,103,116,79,88,74,83,69,58,66,45,48,33,29]",1000000,500000,500000,1368,1368,0.001368,0.002736,50000,0,0,500000,51368,9382400.408077812,0,0,0,0.0,0.002499236075783836,false,false
4,12.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[10.85330087,10.83438655,11.28479351,11.79918923,11.69988868,11.08256627,11.47066937,12.05929309,11.38519484,12.81343903,13.17518972,12.32716433,13.72267192,13.81301625,14.41422468,15.53484881]","[17784,16622,15138,14411,15388,14182,15642,14504,14533,12901,10655,11050,8439,7785,5866,5100]","[8597,7963,9010,10957,11159,7630,10139,12464,9043,15935,15661,10813,16131,15564,15638,23296]","[23655,21851,25236,28355,29102,18228,24784,29884,21886,38523,37615,26960,39002,38421,38767,57730]","[129,120,112,98,105,89,100,91,92,82,67,72,53,50,38,33]",1000000,500000,500000,1331,1331,0.001331,0.002662,50000,0,0,500000,51331,9468201.952101147,16,200000,300000.0,0.1,0.002499236075783836,false,false
4,12.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[10.85330087,10.83438655,11.28479351,11.79918923,11.69988868,11.08256627,11.47066937,12.05929309,11.38519484,12.81343903,13.17518972,12.32716433,13.72267192,13.81301625,14.41422468,15.53484881]","[17784,16622,15138,14411,15388,14182,15642,14504,14533,12901,10655,11050,8439,7785,5866,5100]","[8597,7963,9010,10957,11159,7630,10139,12464,9043,15935,15661,10813,16131,15564,15638,23296]","[23655,21851,25236,28355,29102,18228,24784,29884,21886,38523,37615,26960,39002,38421,38767,57730]","[129,120,112,98,105,89,100,91,92,82,67,72,53,50,38,33]",1000000,500000,500000,1331,1331,0.001331,0.002662,50000,0,0,500000,51331,9468201.952101147,16,200000,300000.0,0.1,0.002499236075783836,false,false
5,12.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[9.65769737,10.17704254,10.94975467,10.97520399,12.3571219,11.28326137,11.96029962,12.07823061,12.84331746,14.20555269,13.05715915,13.92938304,13.12746615,13.39172235,15.64104281,14.74278847]","[20530,18274,16325,17262,11917,16959,12303,12350,12477,12299,11553,10032,9117,8603,5302,4698]","[7495,7050,9468,9317,12262,8465,8561,9352,14187,23052,13831,16811,12053,13405,21613,13078]","[20820,18815,24959,24675,31623,20882,21194,23032,35843,53961,34056,39287,30718,34482,52776,32876]","[201,142,130,127,83,92,68,70,75,59,64,49,56,55,29,28]",1000000,500000,500000,1326,1326,0.001326,0.002652,50000,0,0,500000,51326,9529096.055281298,0,0,0,0.0,0.002009267114914281,false,false
5,12.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[10.33170892,10.44961716,11.29743759,11.14927369,12.4925482,10.9910246,11.68243333,11.85780187,12.70309568,13.74670729,12.81132048,13.51319062,13.01651057,13.35778937,15.36208748,14.56701117]","[20530,18274,16325,17262,11917,16959,12303,12350,12477,12299,11553,10032,9117,8603,5302,4698]","[7495,7050,9468,9317,12262,8465,8561,9352,14187,23052,13831,16811,12053,13405,21613,13078]","[20820,18815,24959,24675,31623,20882,21194,23032,35843,53961,34056,39287,30718,34482,52776,32876]","[145,124,110,116,78,106,77,77,80,73,72,60,59,56,33,30]",1000000,500000,500000,1298,1298,0.001298,0.002596,50000,0,0,500000,51298,9446592.638950508,16,200000,300000.0,0.1,0.002009267114914281,false,false
5,12.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[10.33170892,10.44961716,11.29743759,11.14927369,12.4925482,10.9910246,11.68243333,11.85780187,12.70309568,13.74670729,12.81132048,13.51319062,13.01651057,13.35778937,15.36208748,14.56701117]","[20530,18274,16325,17262,11917,16959,12303,12350,12477,12299,11553,10032,9117,8603,5302,4698]","[7495,7050,9468,9317,12262,8465,8561,9352,14187,23052,13831,16811,12053,13405,21613,13078]","[20820,18815,24959,24675,31623,20882,21194,23032,35843,53961,34056,39287,30718,34482,52776,32876]","[145,124,110,116,78,106,77,77,80,73,72,60,59,56,33,30]",1000000,500000,500000,1298,1298,0.001298,0.002596,50000,0,0,500000,51298,9446592.638950508,16,200000,300000.0,0.1,0.002009267114914281,false,false
6,12.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[10.70066085,10.59646141,10.92982288,11.06068485,11.22982118,12.24477899,10.73086573,12.34874062,12.12005327,13.59262011,13.22385362,12.94111885,12.91200752,13.75284936,13.82516555,14.54432711]","[13541,19682,17831,15431,13886,13623,14506,13265,11169,11612,11234,10533,9766,9452,8129,6340]","[6349,11016,10491,10857,8716,11448,7855,11611,9280,20086,17000,12125,12592,16168,17095,17311]","[16389,29102,27172,28903,22236,27354,20831,28034,22705,48989,42633,29014,31197,38667,43274,43499]","[96,179,142,142,101,76,120,74,67,71,74,58,63,52,56,40]",1000000,500000,500000,1414,1414,0.001414,0.002828,50000,0,0,500000,51414,9165297.015285669,0,0,0,0.0,0.0018209465357935843,false,false
6,12.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[10.69052766,11.05507962,11.16076899,11.53111098,11.29695274,11.9083884,10.98786996,11.99345587,11.88370265,13.40925548,13.13014651,12.56375679,12.79698506,13.38792635,13.81413109,14.35940465]","[13541,19682,17831,15431,13886,13623,14506,13265,11169,11612,11234,10533,9766,9452,8129,6340]","[6349,11016,10491,10857,8716,11448,7855,11611,9280,20086,17000,12125,12592,16168,17095,17311]","[16389,29102,27172,28903,22236,27354,20831,28034,22705,48989,42633,29014,31197,38667,43274,43499]","[96,144,127,113,98,90,106,88,75,78,78,69,67,62,57,44]",1000000,500000,500000,1392,1392,0.001392,0.002784,50000,0,0,500000,51392,9130082.878885774,16,200000,300000.0,0.1,0.0018209465357935843,false,false
6,12.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[10.69052766,11.05507962,11.16076899,11.53111098,11.29695274,11.9083884,10.98786996,11.99345587,11.88370265,13.40925548,13.13014651,12.56375679,12.79698506,13.38792635,13.81413109,14.35940465]","[13541,19682,17831,15431,13886,13623,14506,13265,11169,11612,11234,10533,9766,9452,8129,6340]","[6349,11016,10491,10857,8716,11448,7855,11611,9280,20086,17000,12125,12592,16168,17095,17311]","[16389,29102,27172,28903,22236,27354,20831,28034,22705,48989,42633,29014,31197,38667,43274,43499]","[96,144,127,113,98,90,106,88,75,78,78,69,67,62,57,44]",1000000,500000,500000,1392,1392,0.001392,0.002784,50000,0,0,500000,51392,9130082.878885774,16,200000,300000.0,0.1,0.0018209465357935843,false,false
7,12.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[9.7176347,10.6429183,10.28747629,11.56812883,12.63404868,11.021578,11.34430656,13.21535983,13.28700982,12.81323417,12.83008213,13.27750158,12.91302461,14.41053874,14.30868327,13.34152068]","[18153,15581,13888,15042,15686,16659,18494,10740,14541,10869,11920,8711,10162,6721,7246,5588]","[6684,8811,6505,9600,15969,9569,11523,13281,20553,14110,13227,12791,13432,17935,16075,9935]","[17696,23438,17476,23458,38563,24534,29183,31006,50118,36077,32718,31581,34211,45357,38786,25798]","[166,141,125,90,89,123,125,54,85,76,69,54,69,45,40,42]",1000000,500000,500000,1394,1394,0.001394,0.002788,50000,0,0,500000,51394,9218472.03149741,0,0,0,0.0,0.0018069992170026126,false,false
7,12.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[10.2163703,11.1096307,10.7178159,11.36738419,12.34025205,11.14503526,11.31565302,12.74703127,13.0229391,12.84290829,12.51986374,13.1013579,12.88103012,14.34353903,13.96221365,13.49631851]","[18153,15581,13888,15042,15686,16659,18494,10740,14541,10869,11920,8711,10162,6721,7246,5588]","[6684,8811,6505,9600,15969,9569,11523,13281,20553,14110,13227,12791,13432,17935,16075,9935]","[17696,23438,17476,23458,38563,24534,29183,31006,50118,36077,32718,31581,34211,45357,38786,25798]","[131,113,101,100,103,116,127,68,96,75,80,58,70,46,47,39]",1000000,500000,500000,1371,1371,0.001371,0.002742,50000,0,0,500000,51371,9267691.717080273,16,200000,300000.0,0.1,0.0018069992170026126,false,false
7,12.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[10.2163703,11.1096307,10.7178159,11.36738419,12.34025205,11.14503526,11.31565302,12.74703127,13.0229391,12.84290829,12.51986374,13.1013579,12.88103012,14.34353903,13.96221365,13.49631851]","[18153,15581,13888,15042,15686,16659,18494,10740,14541,10869,11920,8711,10162,6721,7246,5588]","[6684,8811,6505,9600,15969,9569,11523,13281,20553,14110,13227,12791,13432,17935,16075,9935]","[17696,23438,17476,23458,38563,24534,29183,31006,50118,36077,32718,31581,34211,45357,38786,25798]","[131,113,101,100,103,116,127,68,96,75,80,58,70,46,47,39]",1000000,500000,500000,1371,1371,0.001371,0.002742,50000,0,0,500000,51371,9267691.717080273,16,200000,300000.0,0.1,0.0018069992170026126,false,false
8,12.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,2400000,"[10.51983973,9.99870606,11.37988098,11.27787591,11.51018685,11.96833842,11.70293196,12.04439655,12.44649012,13.0462718,13.15214141,13.17728181,13.71843172,14.09259792,13.81509773,15.89990588]","[19632,17957,14227,19846,17082,11315,13604,14441,12953,11538,10321,8788,9684,7996,7002,3615]","[9603,7747,8577,12781,12749,9467,8474,11368,12023,14905,12878,12329,17452,17648,13339,18660]","[24760,21551,21337,32952,32994,24080,20388,28299,28865,36735,31193,31386,43607,42905,32734,46215]","[158,177,90,146,131,77,74,87,73,70,56,56,60,49,43,22]",1000000,500000,500000,1368,1368,0.001368,0.002736,50000,0,0,500000,51368,9363910.083627777,0,0,0,0.0,0.001250289966901552,false,false
8,12.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,2400000,"[10.84421394,10.58084655,11.28312572,11.41825737,11.72452746,11.96424563,11.35377683,11.8394489,12.18303939,12.87016244,12.79988422,13.04141053,13.56282336,13.9842936,13.67832039,15.75286811]","[19632,17957,14227,19846,17082,11315,13604,14441,12953,11538,10321,8788,9684,7996,7002,3615]","[9603,7747,8577,12781,12749,9467,8474,11368,12023,14905,12878,12329,17452,17648,13339,18660]","[24760,21551,21337,32952,32994,24080,20388,28299,28865,36735,31193,31386,43607,42905,32734,46215]","[135,134,94,137,118,77,87,96,83,76,67,60,65,52,46,24]",1000000,500000,500000,1348,1348,0.001348,0.002696,50000,0,0,500000,51348,9194973.137087146,16,200000,300000.0,0.1,0.001250289966901552,false,false
8,12.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,2400000,"[10.84421394,10.58084655,11.28312572,11.41825737,11.72452746,11.96424563,11.35377683,11.8394489,12.18303939,12.87016244,12.79988422,13.04141053,13.56282336,13.9842936,13.67832039,15.75286811]","[19632,17957,14227,19846,17082,11315,13604,14441,12953,11538,10321,8788,9684,7996,7002,3615]","[9603,7747,8577,12781,12749,9467,8474,11368,12023,14905,12878,12329,17452,17648,13339,18660]","[24760,21551,21337,32952,32994,24080,20388,28299,28865,36735,31193,31386,43607,42905,32734,46215]","[135,134,94,137,118,77,87,96,83,76,67,60,65,52,46,24]",1000000,500000,500000,1348,1348,0.001348,0.002696,50000,0,0,500000,51348,9194973.137087146,16,200000,300000.0,0.1,0.001250289966901552,false,false
